,index,video_id,start,end,bbox,fps,width,height,partition,person_id
18734,19755,0MkUMDGw5vo,3160,3227,408-117-793-588,25,1280,720,train,id11181
18735,19756,0MkUMDGw5vo,2460,2619,343-78-681-563,25,1280,720,train,id11181
18736,19757,0MkUMDGw5vo,4164,4379,353-93-741-614,25,1280,720,train,id11181
18737,19758,0MkUMDGw5vo,621,827,291-93-647-613,25,1280,720,train,id11181
18738,19759,Q5D9xYGBMs0,60,228,280-48-683-590,25,1280,720,train,id11181
18739,19760,qrszNLuEAhs,4426,4655,259-60-668-541,25,1280,720,train,id11181
18740,19761,qrszNLuEAhs,872,1024,243-66-731-547,25,1280,720,train,id11181
18741,19762,qrszNLuEAhs,1024,2048,231-57-694-577,25,1280,720,train,id11181
18742,19763,qrszNLuEAhs,158,747,279-58-754-620,25,1280,720,train,id11181
18743,19764,qrszNLuEAhs,3059,3288,311-74-681-563,25,1280,720,train,id11181
18744,19765,qrszNLuEAhs,2404,2760,336-83-696-564,25,1280,720,train,id11181
18745,19766,qrszNLuEAhs,3548,3941,293-66-776-578,25,1280,720,train,id11181
18746,19767,qrszNLuEAhs,3941,4111,263-70-673-560,25,1280,720,train,id11181
18747,19768,qrszNLuEAhs,2201,2322,313-88-712-554,25,1280,720,train,id11181
18748,19769,qrszNLuEAhs,2787,3015,330-84-737-568,25,1280,720,train,id11181
18749,19770,qrszNLuEAhs,4122,4420,272-66-697-570,25,1280,720,train,id11181
18750,19771,3ZFG22Yh5hU,2457,2610,511-67-868-547,25,1280,720,train,id11181
18751,19772,sQ14XCbAOl0,25,146,503-99-776-485,25,1280,720,train,id11181
18752,19773,9nC6y4_v1O8,5442,5781,362-101-759-647,25,1280,720,train,id11181
18753,19774,9nC6y4_v1O8,2125,2278,424-117-798-582,25,1280,720,train,id11181
18754,19775,9nC6y4_v1O8,2981,3398,290-72-917-659,25,1280,720,train,id11181
18755,19776,9nC6y4_v1O8,3439,3569,375-102-753-590,25,1280,720,train,id11181
18756,19777,9nC6y4_v1O8,148,273,343-83-694-585,25,1280,720,train,id11181
18757,19778,9nC6y4_v1O8,1809,1953,330-94-858-576,25,1280,720,train,id11181
18758,19779,9nC6y4_v1O8,1544,1667,412-119-789-584,25,1280,720,train,id11181
18759,19780,9nC6y4_v1O8,2327,2463,367-92-960-598,25,1280,720,train,id11181
18760,19781,9nC6y4_v1O8,3606,3857,394-103-779-609,25,1280,720,train,id11181
18761,19782,9nC6y4_v1O8,2581,2753,238-91-806-589,25,1280,720,train,id11181
18762,19783,9nC6y4_v1O8,2753,2972,444-95-882-603,25,1280,720,train,id11181
18763,19784,9nC6y4_v1O8,5919,6162,307-78-683-572,25,1280,720,train,id11181
18764,19785,9nC6y4_v1O8,4381,4676,414-111-800-598,25,1280,720,train,id11181
18765,19786,9nC6y4_v1O8,4948,5291,378-90-818-608,25,1280,720,train,id11181
18766,19787,9nC6y4_v1O8,5162,5326,352-96-783-569,25,1280,720,train,id11181
18767,19788,9nC6y4_v1O8,1400,1539,353-98-735-566,25,1280,720,train,id11181
18768,19789,9nC6y4_v1O8,725,1298,343-89-806-591,25,1280,720,train,id11181
18769,19790,9nC6y4_v1O8,1960,2101,387-95-774-571,25,1280,720,train,id11181
18770,19791,9nC6y4_v1O8,4791,4929,377-133-721-607,25,1280,720,train,id11181
18771,19792,9nC6y4_v1O8,320,707,286-19-803-593,25,1280,720,train,id11181
18772,19793,9nC6y4_v1O8,3906,4326,373-78-770-602,25,1280,720,train,id11181
18773,19794,SZaaaWjpZA4,605,783,342-68-803-555,25,1280,720,train,id11181
18774,19795,SZaaaWjpZA4,881,1072,333-63-730-576,25,1280,720,train,id11181
18775,19796,SZaaaWjpZA4,1790,1953,368-81-804-578,25,1280,720,train,id11181
18776,19797,SZaaaWjpZA4,2142,2426,289-43-832-604,25,1280,720,train,id11181
18777,19798,SZaaaWjpZA4,2443,2704,290-70-719-570,25,1280,720,train,id11181
18778,19799,SZaaaWjpZA4,1999,2121,278-33-696-546,25,1280,720,train,id11181
18779,19800,SZaaaWjpZA4,162,389,367-65-731-561,25,1280,720,train,id11181
18780,19801,SZaaaWjpZA4,1083,1429,337-53-736-565,25,1280,720,train,id11181
18781,19802,SZaaaWjpZA4,2815,3012,321-80-701-556,25,1280,720,train,id11181
18782,19803,SZaaaWjpZA4,1438,1732,334-64-705-562,25,1280,720,train,id11181
18783,19804,XsiRQ8XiWOk,5822,5953,355-85-793-559,25,1280,720,train,id11181
18784,19805,XsiRQ8XiWOk,5205,5348,399-29-896-521,25,1280,720,train,id11181
18785,19806,XsiRQ8XiWOk,1777,1916,327-57-760-556,25,1280,720,train,id11181
18786,19807,XsiRQ8XiWOk,1490,1685,345-59-768-523,25,1280,720,train,id11181
18787,19808,XsiRQ8XiWOk,4317,4500,366-75-721-553,25,1280,720,train,id11181
18788,19809,XsiRQ8XiWOk,1058,1210,310-66-674-540,25,1280,720,train,id11181
18789,19810,XsiRQ8XiWOk,3778,4033,309-71-789-564,25,1280,720,train,id11181
18790,19811,XsiRQ8XiWOk,1270,1373,352-69-703-541,25,1280,720,train,id11181
18791,19812,XsiRQ8XiWOk,2840,3112,296-40-831-548,25,1280,720,train,id11181
18792,19813,XsiRQ8XiWOk,1973,2291,365-67-769-571,25,1280,720,train,id11181
18793,19814,XsiRQ8XiWOk,530,857,387-60-822-563,25,1280,720,train,id11181
18794,19815,XsiRQ8XiWOk,6253,6324,263-103-721-593,25,1280,720,train,id11181
18795,19816,XsiRQ8XiWOk,6324,6511,301-67-824-572,25,1280,720,train,id11181
18796,19817,XsiRQ8XiWOk,5369,5679,396-73-850-555,25,1280,720,train,id11181
18797,19818,XsiRQ8XiWOk,2373,2633,351-74-807-541,25,1280,720,train,id11181
18798,19819,XsiRQ8XiWOk,4615,4964,319-57-782-556,25,1280,720,train,id11181
18799,19820,XsiRQ8XiWOk,4053,4206,348-63-703-559,25,1280,720,train,id11181
18800,19821,XsiRQ8XiWOk,3166,3739,271-68-793-561,25,1280,720,train,id11181
18801,19822,sgl_MeIFvdU,2585,2723,421-0-881-561,25,1280,720,train,id11181
18802,19823,sgl_MeIFvdU,2881,3189,399-53-840-561,25,1280,720,train,id11181
18803,19824,sgl_MeIFvdU,2751,2874,434-46-798-530,25,1280,720,train,id11181
18804,19825,sgl_MeIFvdU,3536,3660,239-59-722-582,25,1280,720,train,id11181
18805,19826,sgl_MeIFvdU,1219,1611,235-0-783-623,25,1280,720,train,id11181
18806,19827,sgl_MeIFvdU,1611,1728,366-0-887-604,25,1280,720,train,id11181
18807,19828,sgl_MeIFvdU,732,928,391-84-740-568,25,1280,720,train,id11181
18808,19829,sgl_MeIFvdU,159,435,303-73-759-563,25,1280,720,train,id11181
18809,19830,sgl_MeIFvdU,3192,3374,370-92-735-611,25,1280,720,train,id11181
18810,19831,sgl_MeIFvdU,1877,2034,399-52-855-551,25,1280,720,train,id11181
18811,19832,sgl_MeIFvdU,3681,3941,304-76-678-581,25,1280,720,train,id11181
18812,19833,sgl_MeIFvdU,2143,2468,415-59-884-573,25,1280,720,train,id11181
18813,19834,PKttjlC0LzU,2149,2544,504-45-825-360,25,1280,720,train,id11211
18814,19835,PKttjlC0LzU,1234,1411,528-40-822-360,25,1280,720,train,id11211
18815,19836,PKttjlC0LzU,1539,1744,519-48-808-359,25,1280,720,train,id11211
18816,19837,PKttjlC0LzU,6594,6904,567-43-806-350,25,1280,720,train,id11211
18817,19838,heS9ohW-GZc,1565,1670,476-56-731-483,25,960,720,train,id11211
18818,19839,heS9ohW-GZc,571,799,510-66-742-480,25,960,720,train,id11211
18819,19840,heS9ohW-GZc,3797,3943,476-69-745-489,25,960,720,train,id11211
18820,19841,heS9ohW-GZc,4473,4720,478-62-759-498,25,960,720,train,id11211
18821,19842,lVQGcW_y3sQ,9273,9596,511-52-829-372,25,1280,720,train,id11211
18822,19843,lVQGcW_y3sQ,10957,11190,491-43-815-374,25,1280,720,train,id11211
18823,19844,lVQGcW_y3sQ,11448,11575,527-49-802-364,25,1280,720,train,id11211
18824,19845,lVQGcW_y3sQ,10450,10948,490-49-834-378,25,1280,720,train,id11211
18825,19846,lVQGcW_y3sQ,15905,16125,516-54-818-372,25,1280,720,train,id11211
18826,19847,ezOAbcbBJ4s,544,787,789-0-1028-354,25,1280,720,train,id11211
18827,19848,ezOAbcbBJ4s,1509,1979,768-0-1028-348,25,1280,720,train,id11211
18828,19849,ezOAbcbBJ4s,173,286,784-0-1006-336,25,1280,720,train,id11211
18829,19850,ezOAbcbBJ4s,1266,1367,783-0-1023-348,25,1280,720,train,id11211
18830,19851,ezOAbcbBJ4s,435,919,771-0-1030-362,25,1280,720,train,id11211
18831,19852,ezOAbcbBJ4s,964,1262,778-0-1034-342,25,1280,720,train,id11211
18832,19853,bIoRUtPo34Q,4439,4935,629-52-1012-495,25,1280,720,train,id11211
18833,19854,bIoRUtPo34Q,2633,2753,671-58-987-495,25,1280,720,train,id11211
18834,19855,bIoRUtPo34Q,4141,4382,634-55-996-507,25,1280,720,train,id11211
18835,19856,bIoRUtPo34Q,2200,2621,644-52-970-497,25,1280,720,train,id11211
18836,19857,bIoRUtPo34Q,2948,3288,644-64-974-498,25,1280,720,train,id11211
18837,19858,bIoRUtPo34Q,900,1064,626-51-992-499,25,1280,720,train,id11211
18838,19859,bIoRUtPo34Q,3308,3841,650-46-1000-498,25,1280,720,train,id11211
18839,19860,bIoRUtPo34Q,152,886,630-46-1007-510,25,1280,720,train,id11211
18840,19861,bIoRUtPo34Q,1790,2000,661-53-1015-497,25,1280,720,train,id11211
18841,19862,bIoRUtPo34Q,3846,4127,646-46-1007-495,25,1280,720,train,id11211
18842,19863,bIoRUtPo34Q,1141,1760,628-53-989-509,25,1280,720,train,id11211
18843,19864,O77p-6-AqP4,75087,75512,533-25-770-351,25,1280,720,train,id11211
18844,19865,O77p-6-AqP4,19443,19548,522-45-826-369,25,1280,720,train,id11211
18845,19866,O77p-6-AqP4,69708,69812,560-39-780-348,25,1280,720,train,id11211
18846,19867,O77p-6-AqP4,49441,49664,544-44-824-354,25,1280,720,train,id11211
18847,19868,O77p-6-AqP4,33713,33879,548-34-770-352,25,1280,720,train,id11211
18848,19869,O77p-6-AqP4,12625,12724,551-36-787-355,25,1280,720,train,id11211
18849,19870,O77p-6-AqP4,30026,30161,469-31-766-348,25,1280,720,train,id11211
18850,19871,O77p-6-AqP4,62886,62985,578-51-821-360,25,1280,720,train,id11211
18851,19872,O77p-6-AqP4,39055,39213,543-39-770-351,25,1280,720,train,id11211
18852,19873,O77p-6-AqP4,3874,4235,547-48-810-361,25,1280,720,train,id11211
18853,19874,O77p-6-AqP4,49792,50081,544-31-799-349,25,1280,720,train,id11211
18854,19875,O77p-6-AqP4,32156,32351,548-31-774-343,25,1280,720,train,id11211
18855,19876,O77p-6-AqP4,38049,38354,520-28-782-362,25,1280,720,train,id11211
18856,19877,O77p-6-AqP4,26371,26530,549-39-796-361,25,1280,720,train,id11211
18857,19878,O77p-6-AqP4,22121,22318,545-28-766-352,25,1280,720,train,id11211
18858,19879,O77p-6-AqP4,11277,11428,540-25-801-375,25,1280,720,train,id11211
18859,19880,O77p-6-AqP4,75553,75665,552-38-783-347,25,1280,720,train,id11211
18860,19881,O77p-6-AqP4,29434,29702,547-35-800-354,25,1280,720,train,id11211
18861,19882,O77p-6-AqP4,53785,53975,543-48-832-357,25,1280,720,train,id11211
18862,19883,O77p-6-AqP4,14315,14458,510-34-801-349,25,1280,720,train,id11211
18863,19884,O77p-6-AqP4,36514,36673,555-37-795-351,25,1280,720,train,id11211
18864,19885,O77p-6-AqP4,8888,9038,535-39-792-349,25,1280,720,train,id11211
18865,19886,O77p-6-AqP4,32154,32352,547-29-774-344,25,1280,720,train,id11211
18866,19887,O77p-6-AqP4,70667,70793,551-52-820-360,25,1280,720,train,id11211
18867,19888,O77p-6-AqP4,25888,26041,552-42-796-352,25,1280,720,train,id11211
18868,19889,O77p-6-AqP4,17266,17449,538-45-773-361,25,1280,720,train,id11211
18869,19890,O77p-6-AqP4,35510,35695,550-45-804-357,25,1280,720,train,id11211
18870,19891,O77p-6-AqP4,72911,73044,555-44-789-361,25,1280,720,train,id11211
18871,19892,O77p-6-AqP4,78606,78944,551-43-851-357,25,1280,720,train,id11211
18872,19893,O77p-6-AqP4,32360,32703,539-39-772-355,25,1280,720,train,id11211
18873,19894,O77p-6-AqP4,46293,47057,505-45-809-352,25,1280,720,train,id11211
18874,19895,O77p-6-AqP4,33894,34053,547-43-769-351,25,1280,720,train,id11211
18875,19896,O77p-6-AqP4,34433,34644,528-38-789-346,25,1280,720,train,id11211
18876,19897,O77p-6-AqP4,38500,39032,518-36-791-351,25,1280,720,train,id11211
18877,19898,O77p-6-AqP4,39872,40039,544-29-810-344,25,1280,720,train,id11211
18878,19899,O77p-6-AqP4,4571,4809,542-38-767-349,25,1280,720,train,id11211
18879,19900,O77p-6-AqP4,8384,8520,529-34-766-350,25,1280,720,train,id11211
18880,19901,O77p-6-AqP4,35938,36115,549-38-797-353,25,1280,720,train,id11211
18881,19902,O77p-6-AqP4,32502,32698,553-43-772-353,25,1280,720,train,id11211
18882,19903,O77p-6-AqP4,13541,13647,543-45-800-356,25,1280,720,train,id11211
18883,19904,O77p-6-AqP4,45266,45538,546-42-762-352,25,1280,720,train,id11211
18884,19905,O77p-6-AqP4,28182,28311,538-40-791-357,25,1280,720,train,id11211
18885,19906,O77p-6-AqP4,18929,19133,544-59-838-368,25,1280,720,train,id11211
18886,19907,O77p-6-AqP4,14612,14834,529-35-777-344,25,1280,720,train,id11211
18887,19908,O77p-6-AqP4,37716,38039,524-35-816-355,25,1280,720,train,id11211
18888,19909,O77p-6-AqP4,42239,42373,543-54-752-370,25,1280,720,train,id11211
18889,19910,O77p-6-AqP4,36797,37052,546-37-813-355,25,1280,720,train,id11211
18890,19911,O77p-6-AqP4,60384,60501,551-44-843-358,25,1280,720,train,id11211
18891,19912,O77p-6-AqP4,74745,74971,539-42-785-350,25,1280,720,train,id11211
18892,19913,O77p-6-AqP4,54003,54329,530-30-788-349,25,1280,720,train,id11211
18893,19914,O77p-6-AqP4,26091,26274,545-55-801-365,25,1280,720,train,id11211
18894,19915,O77p-6-AqP4,14339,14539,528-35-798-348,25,1280,720,train,id11211
18895,19916,O77p-6-AqP4,37099,37505,526-27-851-355,25,1280,720,train,id11211
18896,19917,O77p-6-AqP4,42696,43103,520-39-826-349,25,1280,720,train,id11211
18897,19918,O77p-6-AqP4,77125,77374,545-35-813-349,25,1280,720,train,id11211
18898,19919,F61EC40dTxE,3992,4164,548-37-795-352,25,1280,720,train,id11211
18899,19920,F61EC40dTxE,3986,4165,547-36-794-352,25,1280,720,train,id11211
18900,19921,F61EC40dTxE,413,746,537-32-776-355,25,1280,720,train,id11211
18901,19922,F61EC40dTxE,5883,6093,543-33-814-356,25,1280,720,train,id11211
18902,19923,F61EC40dTxE,7925,8044,545-32-811-345,25,1280,720,train,id11211
18903,19924,F61EC40dTxE,766,1029,553-41-791-355,25,1280,720,train,id11211
18904,19925,F61EC40dTxE,4565,4818,553-37-806-352,25,1280,720,train,id11211
18905,19926,F61EC40dTxE,6424,7097,516-35-803-352,25,1280,720,train,id11211
18906,19927,F61EC40dTxE,1977,2140,548-35-771-352,25,1280,720,train,id11211
18907,19928,F61EC40dTxE,7109,7448,542-39-798-349,25,1280,720,train,id11211
18908,19929,F61EC40dTxE,2700,2891,530-38-789-346,25,1280,720,train,id11211
18909,19930,F61EC40dTxE,4508,4641,553-37-797-348,25,1280,720,train,id11211
18910,19931,F61EC40dTxE,3561,3922,549-31-801-361,25,1280,720,train,id11211
18911,19932,F61EC40dTxE,5783,6092,523-33-816-356,25,1280,720,train,id11211
18912,19933,F61EC40dTxE,6104,6220,553-28-779-365,25,1280,720,train,id11211
18913,19934,F61EC40dTxE,2338,2567,522-41-758-351,25,1280,720,train,id11211
18914,19935,F61EC40dTxE,4851,5098,545-37-813-355,25,1280,720,train,id11211
18915,19936,F61EC40dTxE,5101,5568,527-29-852-357,25,1280,720,train,id11211
18916,19937,dvnHqf64_RM,1602,1730,648-70-956-500,25,1280,720,train,id11211
18917,19938,dvnHqf64_RM,2958,3141,628-68-971-505,25,1280,720,train,id11211
18918,19939,dvnHqf64_RM,725,1207,612-70-970-510,25,1280,720,train,id11211
18919,19940,dvnHqf64_RM,419,688,598-64-994-514,25,1280,720,train,id11211
18920,19941,dvnHqf64_RM,2410,2538,624-71-952-506,25,1280,720,train,id11211
18921,19942,dvnHqf64_RM,291,413,626-71-969-515,25,1280,720,train,id11211
18922,19943,dvnHqf64_RM,1750,2122,615-59-999-530,25,1280,720,train,id11211
18923,19944,dvnHqf64_RM,1231,1395,632-70-963-500,25,1280,720,train,id11211
18924,19945,dvnHqf64_RM,151,279,647-70-960-517,25,1280,720,train,id11211
18925,19946,dvnHqf64_RM,2811,2923,622-64-953-508,25,1280,720,train,id11211
18926,19947,zWE8NG5oSOA,3465,3594,672-78-961-509,25,1280,720,train,id11211
18927,19948,zWE8NG5oSOA,2030,2268,631-59-1014-532,25,1280,720,train,id11211
18928,19949,zWE8NG5oSOA,4995,5368,611-54-1003-530,25,1280,720,train,id11211
18929,19950,zWE8NG5oSOA,5392,5620,658-76-985-530,25,1280,720,train,id11211
18930,19951,zWE8NG5oSOA,4542,4711,639-72-987-526,25,1280,720,train,id11211
18931,19952,zWE8NG5oSOA,1852,2027,633-67-994-511,25,1280,720,train,id11211
18932,19953,zWE8NG5oSOA,1327,1588,658-62-1022-517,25,1280,720,train,id11211
18933,19954,zWE8NG5oSOA,692,984,635-64-977-505,25,1280,720,train,id11211
18934,19955,zWE8NG5oSOA,1666,1820,647-71-951-519,25,1280,720,train,id11211
18935,19956,zWE8NG5oSOA,4867,4991,634-66-1005-515,25,1280,720,train,id11211
18936,19957,zWE8NG5oSOA,6038,6304,591-58-1039-534,25,1280,720,train,id11211
18937,19958,zWE8NG5oSOA,6324,6446,634-70-1004-520,25,1280,720,train,id11211
18938,19959,zWE8NG5oSOA,5833,5950,637-52-1007-498,25,1280,720,train,id11211
18939,19960,zWE8NG5oSOA,2467,2993,656-60-992-515,25,1280,720,train,id11211
18940,19961,zWE8NG5oSOA,420,599,674-66-976-498,25,1280,720,train,id11211
18941,19962,zWE8NG5oSOA,1007,1316,651-63-1011-513,25,1280,720,train,id11211
18942,19963,zWE8NG5oSOA,4739,4843,618-65-974-538,25,1280,720,train,id11211
18943,19964,zWE8NG5oSOA,3634,3773,645-72-967-511,25,1280,720,train,id11211
18944,19965,zWE8NG5oSOA,3038,3433,635-62-1036-511,25,1280,720,train,id11211
18945,19966,zWE8NG5oSOA,4087,4513,632-59-996-529,25,1280,720,train,id11211
18946,19967,zWE8NG5oSOA,5659,5916,621-50-1010-521,25,1280,720,train,id11211
18947,19968,rQlTPXdxjCY,18210,18327,526-69-822-378,25,1280,720,train,id11211
18948,19969,rQlTPXdxjCY,7344,7613,538-73-820-383,25,1280,720,train,id11211
18949,19970,q7B6AX61lT0,964,1304,646-54-993-503,25,1280,720,train,id11211
18950,19971,q7B6AX61lT0,1456,1603,649-54-983-491,25,1280,720,train,id11211
18951,19972,q7B6AX61lT0,162,272,652-64-979-499,25,1280,720,train,id11211
18952,19973,q7B6AX61lT0,295,954,640-51-1011-507,25,1280,720,train,id11211
18953,19974,q7B6AX61lT0,2036,2266,648-49-990-497,25,1280,720,train,id11211
18954,19975,q7B6AX61lT0,2297,2407,679-60-980-496,25,1280,720,train,id11211
18955,19976,q7B6AX61lT0,1609,2019,640-49-1018-499,25,1280,720,train,id11211
18956,19977,q7B6AX61lT0,2474,2793,652-44-1003-496,25,1280,720,train,id11211
18957,19978,q7B6AX61lT0,2818,3123,661-44-999-503,25,1280,720,train,id11211
18958,19979,ULaKzwivJQI,2698,3127,588-67-1000-520,25,1280,720,train,id11211
18959,19980,ULaKzwivJQI,5283,5843,643-61-1034-513,25,1280,720,train,id11211
18960,19981,ULaKzwivJQI,5886,6000,635-72-986-501,25,1280,720,train,id11211
18961,19982,ULaKzwivJQI,484,991,615-59-990-515,25,1280,720,train,id11211
18962,19983,ULaKzwivJQI,2370,2515,612-70-1008-513,25,1280,720,train,id11211
18963,19984,ULaKzwivJQI,177,308,653-65-1030-506,25,1280,720,train,id11211
18964,19985,ULaKzwivJQI,3149,4009,632-62-1010-524,25,1280,720,train,id11211
18965,19986,ULaKzwivJQI,2541,2670,594-71-989-531,25,1280,720,train,id11211
18966,19987,ULaKzwivJQI,4255,4548,644-69-990-503,25,1280,720,train,id11211
18967,19988,ULaKzwivJQI,995,1194,647-67-1001-524,25,1280,720,train,id11211
18968,19989,ULaKzwivJQI,4919,5253,634-71-974-516,25,1280,720,train,id11211
18969,19990,ULaKzwivJQI,4677,4856,649-58-987-518,25,1280,720,train,id11211
18970,19991,ULaKzwivJQI,1840,2330,610-65-1000-507,25,1280,720,train,id11211
18971,19992,ULaKzwivJQI,1217,1706,621-64-994-519,25,1280,720,train,id11211
18972,19993,wSJV1G7J6wQ,16542,16666,508-75-778-417,25,1280,720,train,id11211
18973,19994,wSJV1G7J6wQ,14332,14606,478-67-806-425,25,1280,720,train,id11211
18974,19995,wSJV1G7J6wQ,1362,1634,524-72-856-417,25,1280,720,train,id11211
18975,19996,wSJV1G7J6wQ,15006,15155,513-95-767-426,25,1280,720,train,id11211
18976,19997,wSJV1G7J6wQ,9573,9737,475-79-765-418,25,1280,720,train,id11211
18977,19998,wSJV1G7J6wQ,5319,5488,465-72-794-415,25,1280,720,train,id11211
18978,19999,wSJV1G7J6wQ,14202,14302,466-88-775-414,25,1280,720,train,id11211
18979,20000,wSJV1G7J6wQ,11019,11232,484-72-773-422,25,1280,720,train,id11211
18980,20001,wSJV1G7J6wQ,7434,7639,454-55-834-413,25,1280,720,train,id11211
18981,20002,wSJV1G7J6wQ,15667,15946,468-76-789-425,25,1280,720,train,id11211
18982,20003,wSJV1G7J6wQ,11278,11396,472-82-769-417,25,1280,720,train,id11211
18983,20004,wSJV1G7J6wQ,7250,7365,486-60-796-412,25,1280,720,train,id11211
18984,20005,wSJV1G7J6wQ,4462,4605,614-89-868-424,25,1280,720,train,id11211
18985,20006,wSJV1G7J6wQ,5950,6208,458-57-808-413,25,1280,720,train,id11211
18986,20007,0LUUizW5U48,1732,1870,820-38-1054-377,25,1280,720,train,id11211
18987,20008,0LUUizW5U48,3977,4133,798-30-1047-360,25,1280,720,train,id11211
18988,20009,zUxIKHQl7bU,1538,1846,788-0-1018-339,25,1280,720,train,id11211
18989,20010,zUxIKHQl7bU,1016,1156,776-0-1018-338,25,1280,720,train,id11211
18990,20011,zUxIKHQl7bU,1183,1509,783-0-1025-354,25,1280,720,train,id11211
18991,20012,zUxIKHQl7bU,278,955,770-0-1028-361,25,1280,720,train,id11211
18992,20013,zUxIKHQl7bU,1852,2032,780-0-1020-353,25,1280,720,train,id11211
18993,20014,ujMzR3xNqr4,2787,3379,544-36-809-351,25,1280,720,train,id11211
18994,20015,paeojvY6gjQ,227,619,619-66-948-525,25,1270,720,train,id11211
18995,20016,paeojvY6gjQ,1633,2242,612-56-990-534,25,1270,720,train,id11211
18996,20017,paeojvY6gjQ,4414,4926,616-58-980-511,25,1270,720,train,id11211
18997,20018,paeojvY6gjQ,2788,3689,626-61-978-522,25,1270,720,train,id11211
18998,20019,paeojvY6gjQ,6549,6655,646-69-960-528,25,1270,720,train,id11211
18999,20020,paeojvY6gjQ,6413,6513,642-82-955-527,25,1270,720,train,id11211
19000,20021,paeojvY6gjQ,4928,5221,631-82-979-531,25,1270,720,train,id11211
19001,20022,paeojvY6gjQ,5771,5988,612-74-952-542,25,1270,720,train,id11211
19002,20023,paeojvY6gjQ,6073,6214,627-58-988-531,25,1270,720,train,id11211
19003,20024,paeojvY6gjQ,6234,6348,635-78-962-520,25,1270,720,train,id11211
19004,20025,paeojvY6gjQ,2257,2501,613-60-985-526,25,1270,720,train,id11211
19005,20026,paeojvY6gjQ,1506,1627,627-72-965-516,25,1270,720,train,id11211
19006,20027,paeojvY6gjQ,5366,5475,628-77-960-515,25,1270,720,train,id11211
19007,20028,paeojvY6gjQ,4081,4389,601-69-959-514,25,1270,720,train,id11211
19008,20029,paeojvY6gjQ,649,1472,596-65-996-530,25,1270,720,train,id11211
19009,20030,paeojvY6gjQ,2536,2679,671-72-1000-528,25,1270,720,train,id11211
19010,20031,paeojvY6gjQ,5514,5667,642-69-991-513,25,1270,720,train,id11211
19011,20032,paeojvY6gjQ,3705,3901,601-76-991-511,25,1270,720,train,id11211
19012,20033,t9mtPhZEJoQ,2975,3228,642-47-966-507,25,1280,720,train,id11211
19013,20034,t9mtPhZEJoQ,8139,8980,638-47-1003-498,25,1280,720,train,id11211
19014,20035,t9mtPhZEJoQ,11042,11468,646-48-1003-495,25,1280,720,train,id11211
19015,20036,t9mtPhZEJoQ,10030,10387,646-37-1012-496,25,1280,720,train,id11211
19016,20037,t9mtPhZEJoQ,5287,5476,621-46-1001-514,25,1280,720,train,id11211
